144	blind_and_visually_impaired_people
145	navigation_system
146	mechanical_portion
147	displacement_sensor_a
148	data_acquisition_data_module
149	wireless
150	data_storage_system_server
151	two_dimensional
152	spread_spectrum
153	control_platform_a
154	power_allocation
155	protective_cover
156	lighting_device
157	channel_individual_characteristic
158	pressure_related_data
159	wireless_communication_module
160	smart_card
161	signal_collector
162	server_computer
163	temperature_signal_value
164	remote_server
165	intelligent_control_lighting_system
166	ber
167	shell
168	communications_device
169	monitoring_system_unit
170	zigbee
171	interconnection_manner
172	charging_equipment
173	base_station
174	trust_management
175	sdn_s
176	transportation_in
177	communication_network
178	alarm_device
179	first_communication_unit
180	gateways_(_computer_networks_)
181	transmitter_a
182	zigbee_module_1
183	system_software
184	wireless_communication_control_signal
185	wireless_equipped_router
186	data_acquisition_card_1
187	transmission_belt
188	stepping_motor
189	control_signal
190	sorting_device_2
191	display_unit_unit
192	graphical_user_interface
193	computer_implementing_method
194	computer_system
195	apparatus_1
196	communications_system
197	cyber_security
198	solution
199	education
200	variable_selection
201	multiagent_system
202	recognition_accuracy
203	screw
204	cover_plate_a
205	charging_electronic_device
206	coil
207	wireless_charging_device_unit
208	metadata_server_cluster
209	metadata_server_system
210	longitudinal_beam
211	frame_structure
212	frequency_band_a
213	bandwidth
214	caching
215	cloud_storage
216	transmission_communication_channel
217	video_quality
218	reconstruction
219	wireless_headset
220	railway_transportation_vehicle
221	detect_device
222	realtime_monitoring
223	error_prevention_detection_device
224	distributed_coordination_function
225	real_time_fall_detection_solution
226	robot_arm
227	power_module_power
228	remote_monitoring
229	fall_detection
230	sensing_system
231	respiratory_monitoring
232	display_device
233	vehicle_wheel_object
234	geographic_information_system
235	wireless_transmission_transmission
236	humidity_sensor
237	linear_hall_sensor_side
238	actuator
239	database_and_information_system
240	memorization_approach
241	manager
242	verification_information
243	reconstruction_algorithm
244	control_system
245	led_light_source_1
246	communication_unit_a
247	image_display_apparatus_1
248	data_processing_apparatus
249	distributed_algorithm
250	centralized_algorithm
251	ac_drive
252	torque_control
253	opensim_software_system
254	open_source_software
255	control_panel_in
256	dsp
257	data_compression
258	machine_learning
259	ensemble_learning
260	indoor_positioning
261	monitoring_monitoring_system
262	attacker_a
263	detection_algorithm
264	ensemble_method
265	gyroscope
266	motion_detector
267	process_mining
268	target_tracking
269	particle_filter
270	wireless_communications_session
271	context_information
272	anomaly_detection
273	markov_model
274	system_database_module
275	computing_system_environment
276	management_server_system
277	load_balancer
278	authentication_credential
279	image_data_processing
280	network_management_system
281	lan
282	conference_collaboration_system
283	wireless_network
284	web_application
285	pruning
286	search_space
287	temperature_detection_module_1
288	single_chip_microcomputer_a
289	data_processing_module
290	ultrasonic_sensor
291	power_power_supply_system
292	performance_analysis
293	antenna
294	relay_system
295	radiation_property
296	electronic_device_equipment
297	frequency_division_multiplexing
298	receiving_antenna
299	signal_outputting_end
300	rectangular_patch
301	computer_network
302	network_routing
303	vdtns
304	mobile_node
305	virtual_router
306	access_point
307	opportunistic_network
308	ns2
309	vehicle_vehicle
310	one
311	production_efficiency
312	positioning_device_a
313	welding_bead_processing_area
314	automatic_line_production_operation
315	eccentric_wheel
316	output_shaft
317	driven_chain_wheel_a
318	university
319	library
320	led_bulb
321	handheld
322	robot
323	adaptive_filtering_algorithm
324	computational_complexity
325	optimal_operation_calculation_method
326	adaptive_algorithm
327	exhaustive_search
328	platform_in
329	unmanned_aircraft_system
330	internet
331	distributed_system
332	cdn
333	transport_protocol
334	monitoring_center
335	wireless_communication_network
336	relay_node
337	frame_frame
338	module_module
339	front_end
340	modularized_platform_design
341	tracking_method
342	inspection_data_information
343	data_collect_device
344	solar_cell_panel
345	power_supply_module
346	position_method
347	clamping_device_iii
348	finite_time
349	brake
350	surveillance
351	cargo_container
352	approximate_dynamic_programming
353	finite_automaton
354	matching_algorithm
355	simultaneous_thread
356	nut
357	spiro_union
358	task_example
359	cellular_network
360	performance_description_model
361	image_quality
362	number_of_thread
363	existing_method
364	executiontime_delay
365	worst_case_execution_time_predic
366	cloud_based_computing_system
367	master_control_node
368	privacy
369	application_server
370	public_key_cryptography
371	speech_recognition
372	access_control
373	authentication_device
374	user_terminal_system
375	electronic_transaction_aspect
376	biometric_data
377	key_agreement_protocol
378	code_generation
379	radar
380	channel_state_information
381	distribution_function
382	mathematical_analysis
383	destination_node_ndestination
384	power_system_a
385	estimation_method
386	plc
387	pi_controller
388	nonlinear_system
389	dynamic_performance_evaluation
390	numerical_optimization
391	pmsm_drive_system
392	water_pump
393	alarm_way
394	video_coding
395	disparity
396	feature_extraction_based_method
397	wavelet
398	image_retrieval
399	optical_character_recognition
400	snr
401	supporting_rod_support
402	support_frame_support
403	exemplary_preferred_embodiment
404	disclosure_issue
405	mobile_robot
406	object_detection
407	distribution_network
408	apriori_algorithm
409	hardware_trojan
410	monolithic_integrated_circuit
411	processing_core
412	fixed_plate
413	main_machine_1
414	plant_protection_machine
415	cnc
416	autonomous_vehicle
417	encrypted_data
418	position_information
419	tracking_determination_unit
420	positioning
421	control_command_operation
422	terminal
423	support_column
424	driving_motor_in
425	control_unit
426	automatic_cleaning_device
427	motion_module
428	electric_wheelchair
429	electric_car_power_system
430	edge_detection
431	load-frequency_control
432	coordinate_transformation
433	point_cloud
434	telecommunication_equipment
435	lubricating_device
436	parallel_mechanism
437	motion_estimation
438	conveying_belt
439	tunnel_condition_analysis_meter
440	universal_joint
441	aircraft_a
442	image_data_input_unit
443	axle
444	full_automatic_round_tube_cutting_machine
445	chassis
446	rendering_based_method
447	rotation_speed_control_mode
448	walking_assist_device
449	fixed_fixed_connection
450	robot_body_2
451	lifting_frame_a
452	pulley_fixed_supporting_frame
453	screw_rod_a
454	ladder_type_frame
455	hoisting_the_mechanism
456	target_position
457	feed_hopper_body
458	power_failure
459	aps
460	rotating_sleeve
461	lock_body
462	microprocessor
463	switching_control
464	data_acquisition_processing_unit
465	smoke_sensing_sensor
466	vibration_sensor
467	measure_and_control_device
468	automobile_data_recorder_system
469	fault_detail_information
470	wireless_transceiving_module_1
471	gsm_sms_module
472	wireless_transmission_module
473	electronic_scale_i
474	indoor_&_outdoor_environment
475	network_and_communication_module
476	big_data
477	methodology_approach
478	integrated_data
479	control_parameter_value
480	particle_swarm_optimization_pso
481	model_parameter
482	fixed_block
483	supervised_classification
484	bracket_assembly
485	first_bracket
486	file_sharing_storage_device
487	shared_file_directory
488	dynamic_analysis
489	stochastic_gradient_descent
490	gradient_descent
491	intelligent_desk_lamp
492	lamp_shade
493	ldp
494	run_length_count
495	anintelligent_control_system
496	data_collection_module
497	electronic_device
498	wireless_communications_interface
499	main_computer_control_system
500	network_interface
501	sliding_mode_control
502	external_physical_disturbance
503	extended_state_observer
504	control_button
505	cardiovascular_disease
506	moxibustion
507	circuit_system
508	power_supply_in
509	voltage_stabilizer_a
510	conveying_assembly
511	supporting_frame_a
512	pipeline
513	base
514	rotary_disc_a
515	servomotors
516	servo_system
517	speed_reducer_a
518	driving_belt_wheel
519	electronic_and_control_system
520	servo_control
521	wireless_communication_system
522	vehicle_body
523	demand_predicting_method
524	collaborative_interaction_relationship
525	user_location
526	educative_process
527	map_map
528	socket
529	information_transmitting_apparatus
530	display_system
531	line_screen_storage_device
532	washing_machine
533	power_supply_assembly
534	control_assembly
535	relay_method
536	intelligent_terminal
537	satellite_positioning_device
538	water_inlet_box_body
539	authorization
540	andinserting_groove
541	side_wall_wall
542	sliding_groove_a
543	rack_s
544	movable_rod
545	graphics_processing_unit
546	cholesky_factorization
547	optical_touch_device
548	processing_processing_unit
549	network_system_s
550	testing_device
551	location_information
552	wireless_sensor_network
553	network_topology
554	boundary_condition
555	clustering_and_analysis_method
556	dynamic_programming_based_approach
557	job_shop_scheduling_approach
558	tuning_method
559	wsn
560	surrogate_model
561	prediction_model
562	pca_s
563	workflow_process_mapping_approach
564	viewpoint
565	discrete_variable
566	allocation_of_the_resource
567	evolutionary_operator
568	heuristic_method
569	svm
570	strategic_bidding_method
571	channel_assignment
572	skyline
573	wavelet_transforms
574	programming_language
575	neural_network_algorithm
576	dcop
577	topology
578	state_estimation_output
579	sensitivity_analysis
580	mechanism_design
581	greedy_strategy
582	mopso_c
583	artificial_intelligence
584	reactive_power_compensation
585	sampling_circuit
586	path_planning
587	fuzzy_logic
588	software_system_s
589	automatic_control_system
590	manpower_resource_consumption
591	labor_cost
592	image_database
593	image_data
594	computing_system
595	acquisition_part
596	image_formation
597	image_image_processing_method
598	power_transformer
599	wireless_transceiver
600	private_cloud
601	scada
602	password
603	load_balancing
604	video_specific_information
605	position_control
606	mobile_network
607	broadband
608	graphical_representation
609	sequential_algorithm
610	cpu
611	programming_model
612	fpga_accelerator_system
613	opencl
614	heterogeneous_congestion_control
615	message_data_transmission_method
616	decoder_based_technique
617	filtering_manner
618	sliding_way_ii
619	service_device_system
620	terminal_device_device
621	industrial_control_computer
622	rectifying_circuit_a
623	smart_grid
624	bracket_mean
625	fixed_end_1
626	cognitive_radio_network
627	secondary_user
628	mounting_base
629	driving_mechanism
630	power_supply_apparatus_s
631	semi_automatic_and_automatic_approach
632	e_learning_system
633	multi_servers_system
634	cryptography
635	network_security
636	monte_carlo_analysis
637	analytical_framework
638	grid
639	data_management
640	information_management
641	multiplier
642	time_delay
643	face_detection_system
644	face_are
645	wireless_link
646	information_handling_system
647	observer
648	processing_element
649	operator_term
650	external_memory_module
651	processor_module
652	virtual_network
653	virtual_machine
654	health_monitoring_system
655	acceleration_sensor
656	backup_pad
657	computer_workstation
658	heartbeat_packet
659	network_node
660	operating_system
661	parking_position_place
662	information_transmission_method_thereof
663	connector_connecting_manner
664	control_method
665	safety_protection_helmet
666	bar_code
667	motion_information
668	esns
669	recurrent_neural_network
670	energy_consumption_in
671	k-nearest_neighbor
672	classification
673	base_classifier_set
674	texture_analysis_approach
675	classification_method_approach
676	precoding
677	cellular
678	user_equipment
679	analytic_model
680	evolutionary_search
681	word_clustering_algorithm
682	clustering_method
683	power_power_consumption
684	micro_control_device
685	broadcasting
686	response_message
687	contrast_enhancement
688	image_fusion
689	mobile_monitoring_terminal_2
690	monitoring_data
691	power_control
692	remote_control_system
693	connecting_rod
694	connecting_mechanismused
695	gesture_1
696	motion_vector
697	block_matching
698	attitude_control
699	feedback_control
700	moving_frame
701	state_variable
702	uwsn_s
703	qos
704	visualization
705	e_health_care_application
706	mimo
707	adversary
708	synchronization_protocol
709	opportunistic_routing
710	fault_happening
711	microphone
712	casing_constitute
713	face_recognition
714	face_recognition_based_system
715	request_user
716	rgb_d_sensor
717	microsoft_kinect
718	augmented_reality
719	host_host
720	hypervisor
721	hierarchical_model
722	finite_element_method
723	diffusion_equation
724	cover_body_a
725	rotating_shafts_a
726	user_interface
727	remote_monitoring_system_terminal
728	universal_meter_body
729	rear_view_mirror_mirror_body
730	source_separation
731	dnn
732	gaming
733	mobile_device
734	data_acquisition
735	user_information
736	receiving_image_data
737	learning_aid
738	file_system
739	user_experience
740	power_and_operation_system
741	distributed_energy_resource
742	rotating_device
743	pattern_recognition_problem
744	support_vector_machine
745	feature_ranking_measurement
746	automatic_identification
747	storage_medium
748	dynamic_response_behaviour
749	objective_function
750	optimization_scheme
751	dynamic_virtual_machine_placement
752	outlier_detection
753	fuzzy_rule_base
754	mobile_user_device
755	web_page
756	mobile_cloud_computing
757	populationbased_algorithm
758	anns
759	hybrid_equivalent_model
760	qpso
761	multi_objective_objective_function
762	global_based_search
763	user_motivation
764	gamification
765	recommendation_system
766	server_device
767	user_interface_computer
768	fully_automatic_detection_system
769	resistance_iii
770	door_hinge
771	door_body
772	prefetching
773	power_power
774	complex_system
775	un_measurable_state
776	sufficient_condition
777	estimator
778	verification
779	decision_tree
780	classification_and_of_image
781	remote_sensing_image
782	suspension_system
783	wind_generator
784	dnns
785	evolutionary_algorithm
786	detection_problem
787	cluster_with
788	text_classification_approach
789	optimization_based_framework
790	machine_learning_based_approach
791	software_cost_estimation
792	control_module1
793	pulse_width_modulation
794	mcu_in
795	image_feature
796	gps
797	information_and_communication_technology
798	acquisition_device
799	signal_processing_circuit
800	threaded_hole
801	motor_driving_driver
802	isolation_module_a
803	rotation_information
804	hand_held_device
805	warning_alert_module
806	electromagnetic_lock
807	sensing_module_sensing_system
808	multi-sensor
809	temperature_sensing_temperature_measurement_module
810	information_security
811	information_technology
812	signal_processing_system_unit
813	energy
814	network_connection_communication
815	embedded_system
816	cyber_physical_system
817	boost_converter
818	diode
819	in_silico_prediction_method
820	computational_method
821	keywords
822	search_request_question
823	physical_uplink_control_channel
824	single_image_based_super_resolution
825	computer_vision
826	mobile_application
827	gesture_recognition
828	video_live_broadcast_stream
829	spring_in
830	eco_society
831	electric_energy_of_electricity
832	logistics_management
833	conveyor_belt
834	manipulator_main_body
835	lifting_the_arm
836	client_device_system
837	optimal_control_policy
838	intrusion_detection
839	action_policy
840	recommendation
841	cellular_automaton
842	multi-agent
843	global_optimization_based_method
844	prior_knowledge_of
845	robotic_hand
846	sliding_block
847	guide_block
848	product_workpiece
849	clamp_part_a
850	workbench_a
851	linear_guide_rail_a
852	mutual_authentication
853	elliptic_curve
854	statistical_method
855	validation
856	computer_program_product
857	load_forecasting_technique
858	accelerometer
859	random_number
860	data_integrity
861	ecc
862	password_based_authentication_scheme
863	group_key
864	encryption
865	secured_data_communication_application
866	firewall
867	average_of_bandwidth_usage
868	crank_shaft
869	sensor_node
870	data_aggregation
871	energy_harvesting
872	ad_hoc_mobile_network
873	lead_screw
874	bearing_concept
875	threads_mode
876	transmission_mechanism
877	stand_column
878	data_processing_unit
879	detecting_a_signal
880	control_circuit
881	advertisement_information
882	display_surface_of_display
883	robotic_sensor_network
884	learning_method
885	rehabilitation_process
886	collision_detection
887	robot_system
888	guide_column_a
889	guide_assembly
890	false_alarm_and_detection_probability
891	performance_metric
892	data_warehousing
893	data_integration
894	distributed_power_supply_power
895	electronic_tag
896	rfid_tag_id
897	driving_driver_unit
898	central_controller
899	purchase
900	purchasing
901	detection_unit
902	coding_scheme
903	energy_efficiency
904	nfc_chip_in
905	color_and_color_filter
906	base_plate
907	storage_rack
908	driving_wheel
909	projection_pattern
910	projector
911	automated_segmentation_of_white_matter_lesion
912	segment_task
913	visual_representation
914	data_prefetching
915	ssd
916	image_forming_system_1
917	storage_unit_a
918	main_control_module
919	book_box
920	box_body_a
921	box_body_cover
922	disinfection_device
923	ventilation_hole
924	top_cover_supporting_piece
925	print_device
926	control_device_system
927	switching_system_approach
928	document_management_system_1
929	transmitting_processing_reference_signal
930	imaging_approach
931	software_metric
932	data_mining_technique
933	radio_communications_system
934	interference
935	channel_quality_information_reporting_method
936	equipment
937	connecting_shaft_a
938	flipflop_circuit
939	sensing_system_unit
940	electrical_energy
941	video_data_input_unit
942	video_signal
943	electromagnetic
944	air_cylinder
945	support_vector
946	feature_space
947	retrieval_based_technique
948	communication_gateway
949	prototype
950	state_information
951	unsupervised_learning
952	theconnection_plate
953	delay_tolerant_network
954	coloring
955	color_image
956	extended_kalman_filter
957	speed_wise
958	theoretical_analysis
959	wireless_communications_apparatus
960	wireless_communications_unit
961	automation_degree
962	work_efficiency_efficiency
963	processing_process_accuracy
964	decoder_encoder
965	driver
966	air_conditioning
967	display_module_show
968	driven_gear
969	bottom_plate_of_bottom_plate
970	ball_ball
971	rotary_table
972	man_machine_interface_operation_system
973	ethernet
974	power_supply_unit
975	memory_controller
976	state_machine_system
977	network_architecture
978	wireless_charging_system
979	handover
980	relay_station
981	target_detection
982	modem
983	medical_instrument
984	selection_scheme
985	communication_apparatus
986	microcontrollers
987	global_and_optimal_solution
988	search_algorithm
989	bfs_based_approach
990	keyboard
991	computer_case
992	input_device
993	parallel_computation
994	touch_driving_circuit
995	rotor_position_detection_circuit
996	inner_side_wall
997	slider
998	detection_precision
999	detection_circuit_a
1000	knife_body
1001	knife_rest
1002	blade_disc_part
1003	main_shaft
1004	distributing_device
1005	feeding_device_1
1006	handle
1007	communication_system_server
1008	wan
1009	data_and_data_analysis_module
1010	kangurou
1011	energy_saving
1012	random_access_memory
1013	physical_memory
1014	classification_modelling
1015	baseline_model
1016	wheelchair
1017	converter
1018	common_format_processor
1019	buck_&_boost_converter
1020	image_display
1021	background_image
1022	touching_touch_screen
1023	notebook_computer
1024	programmable_logic
1025	detection_system
1026	alarm_module_2
1027	mainboard_on
1028	cellular_phone
1029	lights_source
1030	storage_equipment_component
1031	method_of_management
1032	knowledge_base
1033	semantics
1034	signal_receiving_unit
1035	frequency_control
1036	monitoring_module_2
1037	master_control_board
1038	fpga_chip_a
1039	frequent_itemsets
1040	compressed_video
1041	hybrid_energy_storage_device
1042	photovoltaic_module
1043	switching_fabric
1044	data_transfer
1045	standard_deviation
1046	evaluation_index
1047	analytic_hierarchy
1048	model_element
1049	source_code
1050	url
1051	client
1052	co_processor
1053	tracking_system
1054	communication_communication_module
1055	storage_module
1056	robustness
1057	control_control
1058	timing_module
1059	first_control_module
1060	query_processing
1061	security_analysis
1062	ukf
1063	connection_related_information
1064	ip_address
1065	transmission_device
1066	marketing_business
1067	link
1068	word_sense_disambiguation
1069	nlp_task
1070	fault_diagnosis_evaluation
1071	photoelectric_encoder_component
1072	machine_frame_a
1073	cylinder_a
1074	adjustment_adjusting_bolt
1075	movable_block
1076	adjust_support
1077	traffic_classification
1078	shortest_path
1079	monitoring_of_electronic_device
1080	training_time
1081	connection_module
1082	hash_value
1083	secondary_electronic_device
1084	recommendation_methodology
1085	machine_learningbased_algorithm
1086	feature_set_s
1087	predictive_accuracy
1088	kernel_learning
1089	regularization
1090	remote_monitoring_system
1091	protective_shell
1092	battery_management_system
1093	execution_time_span
1094	handheld_terminal_remote_control
1095	warning_information
1096	iso_9126_standard
1097	software_quality
1098	software_testing
1099	gluing_mechanism
1100	zip_fastener
1101	accommodating_cavity
1102	driving_driving_device
1103	monitoring_the_terminal
1104	central_processing_module_1
1105	clustering_unit
1106	channel_estimation
1107	lifting_device
1108	thefirst_driving_mechanism
1109	cutting_device_cutting
1110	fixating_device
1111	supporting_plate
1112	video_monitoring_device_and_system
1113	sliding_mechanismused
1114	sliding_base
1115	clamping_block_a
1116	clamping_groove_a
1117	edge_point
1118	user_interaction
1119	temperature_sensor
1120	cabinet_body
1121	vending_machine
1122	multi_door_switch_board
1123	computational_based_approach
1124	milling_cutter
1125	image_steganography
1126	audio_watermarking
1127	extreme_learning_machine
1128	spanner
1129	electric_motor
1130	door
1131	door_plate
1132	correction_method
1133	electromagnetic_shielding
1134	door_frame_a
1135	image_forming_apparatus_1
1136	computer_memory
1137	walking_wheel_in
1138	locking_device_a
1139	upper_end_surface
1140	guide_wheel_a
1141	second_screen_display
1142	feeding_mechanism
1143	support_device
1144	supporting_base_a
1145	goods_shelf_set
1146	predictions_accuracy
1147	global_model_approach
1148	pile_body_structure
1149	card_card_reader
1150	bagging
1151	maintenance_and_maintenance_efficiency
1152	track
1153	accelerating_data_parallel_application
1154	processor_hardware_architecture
1155	constant_approximation_ratio_3
1156	resource_allocation
1157	convex_equivalent_optimization_problem
1158	proximity_sensing_unit
1159	sensing_signal
1160	supervised_training_manner
1161	data_augmentation
1162	external_power_supply_power_supply
1163	power_interface_1
1164	sending_method
1165	receiving_electronic_device
1166	fusion_algorithm
1167	lighting_illumination_condition
1168	enclosed_loop_control_system
1169	music_sound
1170	type_system
1171	upc
1172	interval_temporal_logic
1173	reasoning
1174	psl_pract
1175	knowledge_acquisition
1176	software_agent
1177	hydraulic_oil
1178	temperature_of
1179	information_system
1180	central_processing_unit
1181	information_acquisition_module_2
1182	control_strategy_approach
1183	numerical_model
1184	scalable_bitstream
1185	enhancements_layer
1186	rolling_bearing
1187	image_data_generating_unit
1188	display_image
1189	model_checking_problem
1190	first_outer_sleeve
1191	second_sleeve_portion
1192	personal_data
1193	network_and_management_controller
1194	subthreshold_voltage_level
1195	memory_memory_system
1196	test_response_comparison
1197	electronic_circuit
1198	electronic_gaming_board_device
1199	relay_device
1200	calculus
1201	image_signal_processor
1202	coordination_problem
1203	digital_signal_processor
1204	singlechip_in
1205	programmable_logic_controller
1206	wireless_communication_transmission_unit
1207	radio_signal_in
1208	logistic_regression
1209	predictive_modeling
1210	human_decision_making
1211	electronic_information_source
1212	connectivity_aspect
1213	smoke_ventilator_body
1214	power_supply_circuit
1215	audio_power_amplifier
1216	network_interface_controller
1217	switching_device_s
1218	software_reuse
1219	information_processing_apparatus_2_1
1220	terminal_equipment
1221	connecting_device_a
1222	automatic_forming_and_making_device
1223	transmission_rod_a
1224	illumination_variation
1225	dissimilarity_measure
1226	euclidean_distance
1227	k_means_clustering
1228	is_nmf
1229	led_screen_display
1230	image_segmentation_method
1231	social_network
1232	sina_weibo
1233	efficient_algorithm
1234	charging_of_the_charging_equipment
1235	mobile_power_supply_source
1236	sleeve
1237	spectral_clustering
1238	permanent_magnet
1239	torque_sensor
1240	driving_force_torque
1241	convergence_rate_speed
1242	mechanical_arm_a
1243	switching_of_controller
1244	position_sensor_s
1245	round_hole
1246	groove
1247	connecting_block
1248	pressing_block
1249	optimal_solution_method
1250	improved_genetic_algorithm
1251	correctness
1252	quality_attribute
1253	electronic_program_guide_description
1254	broadcast
1255	satellite_system
1256	set_top_box
1257	program_related_information
1258	secure_cloud_storage_system_framework
1259	anonymization
1260	anexponential_mechanism
1261	mhealth_sensing
1262	bat_algorithm
1263	displayer
1264	network_overall_throughput
1265	wavelet_packet
1266	resistor
1267	light_emit_diode
1268	switching_power_supply
1269	second_gear_gear_set
1270	second_motor
1271	elevating_gear_on
1272	radio_channel_multipath_fading
1273	ofdm
1274	information_processing_device_system
1275	guide_rod
1276	expansion_based_method
1277	query_expansion
1278	energy_detection
1279	detection_performance
1280	hidden_markov_model_hmm_model
1281	hybrid_algorithm
1282	computational_efficiency
1283	human_visual_system
1284	auxiliary_wheel
1285	cam
1286	drive_driving_motor
1287	inverse_problem
1288	touch_panel_panel
1289	controlling_unit
1290	rule_mining_procedure
1291	association_rule
1292	switching_of_a_converter
1293	switching_circuit
1294	identification_information_part
1295	guide_rail
1296	main_body
1297	bolt_head
1298	threaded_rod
1299	transmission_chain
1300	mechanical_structure_form
1301	face_detection
1302	face_photo_image
1303	transactional_memory
1304	cognitive_radio
1305	speech_quality
1306	speech_enhancement
1307	uplink
1308	multiple_access
1309	congestion
1310	authentication_protocol
1311	authentication_server
1312	job_scheduling
1313	queue
1314	source_node_s
1315	neighbor_node
1316	signal_processing_device
1317	data_acquisition_system_system
1318	stability_aspect
1319	low_frequency_system_oscillation
1320	video_acquisition_video_acquisition_module
1321	boundary_term
1322	multicast_tree
1323	positioning_plate_a
1324	electromyographic_emg_data
1325	physiology_signal
1326	transmission_power
1327	altitude_measurement_unit
1328	pressure_information
1329	lifting_rod_a
1330	fixating_rod
1331	ultrasonic_electrical_signal
1332	classification_kind_of_problem
1333	zigbee_wireless_communication_transmitting_module
1334	switching_on_module
1335	control_terminal_system
1336	backlight_module_set
1337	backlight_board
1338	natural_interface_system
1339	hand_gesture
1340	laminating_machine_device
1341	adjusting_device
1342	intelligent_lighting_lamp
1343	network_camera
1344	positioning_unit_a
1345	wireless_electric_power_transmission_device
1346	ultrasonic_receiver_a
1347	light_source_unit_2
1348	battery_system_unit
1349	digital_relay_protection_system
1350	timing_time_information
1351	pressure_type_sensing_unit
1352	data_output_and_display_module
1353	locating_lock_groove
1354	fixture_block_block
1355	pivot_pivot
1356	semantic_gap
1357	gps_positioner
1358	gps_positioning_module_1
1359	management_system_standard_module
1360	positioning_hole_a
1361	jacking_mechanism_ii
1362	coin_box
1363	coin_slot
1364	gprs_module_1
1365	vehicle_terminal
1366	respiration_rate_estimation_technique
1367	mpc
1368	cloud_provider
1369	cloud_service
1370	virtualisation_technology
1371	stereo_vision
1372	depth_information
1373	cloud_platform_platform
1374	learning_related_process
1375	learning_environment
1376	cabinet_body_bottom_end
1377	universal_wheel_wheel
1378	shoe
1379	switched_reluctance_motor_system
1380	stator
1381	first_supporting_plate_part
1382	sspc_system
1383	priority_rule
1384	time_and_frequency_synchronization
1385	local_and_global_cue
1386	heating_circuit
1387	second_generator_system
1388	data_register_address
1389	cluster_head
1390	server_side_one
1391	second_storage_unit
1392	rfid
1393	processing_circuitry_processing_circuitry
1394	traffic_data_information
1395	sim_card
1396	inverter
1397	alternating_current_power
1398	direct_current_power_supply_a
1399	photovoltaic_generating_system_controller
1400	initial_frequency_response_function
1401	second_order_frequency_response
1402	np_complete_problem
1403	heuristic_algorithm
1404	optimal_solution_algorithm
1405	artificial_bee_colony_abc_algorithm_approach
1406	eesen
1407	word_error_rate
1408	transceiver_design
1409	mean_square
1410	orthogonal_frequency_division
1411	central_control_system_control
1412	boring_tool_set
1413	tool_bit
1414	memory_access
1415	guide_in_device
1416	guide_sleeve
1417	transmission_shaft
1418	communication_channel
1419	control_circuit_board
1420	led_array
1421	switch_button_a
1422	driven_bevel_gear_set
1423	power_output_shaft_power
1424	rotating_motor_a
1425	bevel_gear
1426	frequency_quantity
1427	main_circuit_system_board
1428	camera_of_camera_device
1429	code_spraying_control_device
1430	driving_roller_driven_roller
1431	belt_wheel
1432	carton_c
1433	computations_complexity
1434	state_of_the_art_algorithm
